date,instrument,signal,weight,label,contribution
2018-01-02,SH601012,0.303639107123082,0.006352941176470589,0.02311194,0.00014682879167444567
2018-01-02,SZ002252,0.2972346071001728,0.00611764705882353,-0.0065823197,-4.02683089761173e-05
2018-01-02,SZ000060,0.2853535859303805,0.0058823529411764705,0.025708795,0.00015122820349300608
2018-01-02,SZ002174,0.2831437033409418,0.005647058823529411,-0.023444176,-0.00013239063936121322
2018-01-02,SH600804,0.281185635654958,0.005411764705882353,-0.002257228,-1.2215586269603056e-05
2018-01-02,SZ002558,0.2733313463490164,0.005176470588235294,-0.02307266,-0.00011943494572358971
2018-01-02,SH600036,0.2663500108731391,0.004941176470588234,0.00506413,2.5022759157068584e-05
2018-01-02,SZ000898,0.2610451314476162,0.004705882352941176,0.0060608387,2.8521593879250915e-05
2018-01-02,SH600362,0.247914630989686,0.004470588235294118,0.021908402,9.794344621546129e-05
2018-01-02,SH601117,0.2472115713378749,0.0042352941176470585,0.015736818,6.665005403406479e-05
2018-01-02,SH600436,0.2452588702150455,0.004,0.09995437,0.0003998174667358399
2018-01-02,SZ300072,0.2405425304132114,0.003764705882352941,0.036171317,0.00013617437026079961
2018-01-02,SH600009,0.2383295816953077,0.003529411764705882,-0.01441443,-5.087445763980641e-05
2018-01-02,SH601328,0.2300966319325252,0.0032941176470588237,0.0,0.0
2018-01-02,SZ000568,0.2157102674774251,0.003058823529411765,0.0687139,0.00021018370460061466
2018-01-02,SZ002008,0.2124091262747798,0.0028235294117647056,0.06622791,0.00018699645996093748
2018-01-02,SH601857,0.2090393564636647,0.002588235294117647,0.03151524,8.156885820276596e-05
2018-01-02,SZ002027,0.2009599631671702,0.002352941176470588,-0.04545194,-0.00010694573907291187
2018-01-02,SH600741,0.1952307129279365,0.0021176470588235292,-0.01341337,-2.840478280011345e-05
2018-01-02,SZ300015,0.1909547690363354,0.0018823529411764704,0.09795773,0.0001843910217285156
2018-01-02,SZ002074,0.1872999826085002,0.0016470588235294118,0.01674962,2.7587610132554e-05
2018-01-02,SH600549,0.185730072183626,0.0014117647058823528,0.03869605,5.4629718556123614e-05
2018-01-02,SH600068,0.1820038683189497,0.001176470588235294,0.033057928,3.8891680100384874e-05
2018-01-02,SZ300136,0.1783104851692579,0.0009411764705882352,0.011310816,1.0645473704618565e-05
2018-01-02,SH601800,0.1772094664606175,0.0007058823529411764,0.023556232,1.662792878992417e-05
2018-01-02,SZ000839,0.1770062398629568,0.0004705882352941176,-0.045026243,-2.118882010964786e-05
2018-01-02,SH600297,0.1748216215292271,0.0002352941176470588,0.012453437,2.9302204356474034e-06
2018-01-03,SH600585,0.7361265953779086,0.011764705882352941,0.06407833,0.0007538627175723805
2018-01-03,SH600362,0.6234243864042656,0.011529411764705882,0.018737555,0.00021603298187255858
2018-01-03,SZ300017,0.5257932573443429,0.011294117647058823,0.046948433,0.0005302411247702205
2018-01-03,SZ300136,0.4757670970944783,0.011058823529411763,-0.10133833,-0.0011206826742957618
2018-01-03,SH600111,0.4695530489672436,0.010823529411764706,0.029113054,0.00031510599921731386
2018-01-03,SZ300251,0.4582162150401231,0.010588235294117647,-0.043439686,-0.0004599496196298038
2018-01-03,SZ000983,0.405592770698997,0.010352941176470587,0.013295412,0.00013764661901137406
2018-01-03,SZ002572,0.3677983841583147,0.010117647058823528,-0.017232478,-0.00017435212696299832
2018-01-03,SH601111,0.3583778310278132,0.009882352941176469,-0.05845678,-0.0005776905172011431
2018-01-03,SH601888,0.3488122866728079,0.009647058823529411,0.015323997,0.00014783149607041303
2018-01-03,SH600050,0.3458355861966555,0.009411764705882352,-0.0029850006,-2.8094123391544116e-05
2018-01-03,SZ000961,0.2946765686320147,0.009176470588235295,0.111111045,0.001019607235403622
2018-01-03,SH600031,0.2944202589305267,0.008941176470588235,0.029567242,0.00026436592550838696
2018-01-03,SZ000723,0.2897032894591257,0.008705882352941176,-0.019061565,-0.00016594774582806755
2018-01-03,SZ000002,0.2889723034697188,0.008470588235294117,0.10330951,0.0008750923381132237
2018-01-03,SZ002508,0.2878133232569939,0.008235294117647058,0.040565252,0.0003340667836806353
2018-01-03,SH601012,0.2811763798902285,0.008,-0.003998697,-3.198957443237305e-05
2018-01-03,SH601633,0.2774613820755022,0.007764705882352941,-0.0048623085,-3.7754395428825824e-05
2018-01-03,SH600153,0.2749416268756701,0.007529411764705882,0.01666677,0.0001254909739774816
2018-01-03,SZ000402,0.2737923367823827,0.007294117647058823,0.027385235,0.00019975112466251148
2018-01-03,SZ002475,0.2668444419232667,0.007058823529411764,-0.02835226,-0.00020013360416187959
2018-01-03,SH600068,0.2635769051001023,0.006823529411764705,0.02344668,0.00015998910455142747
2018-01-03,SZ002174,0.2597930276910453,0.006588235294117647,-0.05857742,-0.00038592181486241957
2018-01-03,SZ002310,0.2405796467446821,0.006352941176470589,-0.07166582,-0.00045528876080232515
2018-01-03,SZ000425,0.2373723655217607,0.00611764705882353,0.012793303,7.826490963206572e-05
2018-01-03,SH600688,0.2335020952065868,0.0058823529411764705,0.03550291,0.00020884065067066864
2018-01-03,SH600519,0.2330083687055033,0.005647058823529411,0.09757495,0.0005510114781996782
2018-01-03,SH600690,0.2318033232363846,0.005411764705882353,0.107848525,0.0005836508414324592
2018-01-03,SH600886,0.2317596093925099,0.005176470588235294,-0.019867659,-0.0001028443504782284
2018-01-03,SZ002027,0.2296576523646785,0.004941176470588234,-0.015959442,-7.885841762318329e-05
2018-01-03,SZ002304,0.2218525163082795,0.004705882352941176,0.20520604,0.0009656754662008846
2018-01-03,SZ300122,0.2205098303619806,0.004470588235294118,0.1521442,0.0006801740421968348
2018-01-03,SH600436,0.2180279218360986,0.0042352941176470585,0.10260296,0.00043455370734719667
2018-01-03,SZ000671,0.2153366490593947,0.004,0.046706557,0.00018682622909545898
2018-01-03,SZ000898,0.2125061020761163,0.003764705882352941,0.015289903,5.7561986586626834e-05
2018-01-03,SZ000559,0.2120329087652711,0.003529411764705882,0.0019842386,7.003195145550896e-06
2018-01-03,SZ002024,0.2115540945785802,0.0032941176470588237,0.011164188,3.677614997414982e-05
2018-01-03,SH600376,0.2110259685849134,0.003058823529411765,0.041164875,0.000125916088328642
2018-01-03,SZ000568,0.2082482040379492,0.0028235294117647056,0.06822288,0.0001926293092615464
2018-01-03,SH600660,0.2080205928704107,0.002588235294117647,0.015572071,4.030418395996093e-05
2018-01-03,SH600188,0.2031369843169653,0.002352941176470588,0.048466206,0.00011403813081629135
2018-01-03,SH601021,0.2029917828561919,0.0021176470588235292,-0.072393596,-0.0001533040860119988
2018-01-03,SZ000415,0.1991758035036139,0.0018823529411764704,-0.013289094,-2.5014765122357535e-05
2018-01-03,SH600019,0.1959443402846131,0.0016470588235294118,0.013437867,2.2132957682890053e-05
2018-01-03,SH600104,0.1905790984856612,0.0014117647058823528,0.074214935,0.00010477402630974264
2018-01-03,SZ000895,0.1901059231010794,0.001176470588235294,0.03666067,4.313020145191865e-05
2018-01-03,SZ002558,0.1900447696587485,0.0009411764705882352,-0.0016344786,-1.5383327708524815e-06
2018-01-03,SZ300072,0.1879916747353947,0.0007058823529411764,0.010560632,7.454563589657053e-06
2018-01-03,SH600549,0.1867297492751427,0.0004705882352941176,0.004950404,2.3296019610236673e-06
2018-01-03,SH600009,0.179138746814928,0.0002352941176470588,-0.0056753755,-1.3353824615478513e-06
2018-01-04,SH600871,0.8379170309315753,0.011764705882352941,-0.0365448,-0.00042993882123161764
2018-01-04,SH600663,0.7871496873876078,0.011529411764705882,-0.06003934,-0.0006922182896557976
2018-01-04,SH600028,0.5329598724762737,0.011294117647058823,0.026086807,0.00029462747012867644
2018-01-04,SH600588,0.4735820531327905,0.011058823529411763,0.038335085,0.0004239409390617819
2018-01-04,SZ300251,0.4524978263176392,0.010823529411764706,-0.04301077,-0.0004655283479129567
2018-01-04,SH600585,0.4454583662325661,0.010588235294117647,-0.026791155,-0.00028367105652304253
2018-01-04,SH600518,0.4417754706929856,0.010352941176470587,0.02314806,0.00023965050192440256
2018-01-04,SH600383,0.3995601373353362,0.010117647058823528,0.14905941,0.0015081305503845213
2018-01-04,SZ002153,0.3907628476473549,0.009882352941176469,0.010018468,9.900603574865003e-05
2018-01-04,SH600188,0.3823511485650944,0.009647058823529411,0.012376189,0.00011939382553100586
2018-01-04,SZ002456,0.3564277052053782,0.009411764705882352,-0.06317258,-0.0005945654476390165
2018-01-04,SH600031,0.3556007610202119,0.009176470588235295,-0.006355822,-5.832401443930233e-05
2018-01-04,SZ002475,0.347624305060211,0.008941176470588235,-0.038682222,-0.0003458645764519187
2018-01-04,SZ002044,0.3272877545321787,0.008705882352941176,0.08013153,0.0006976156795726103
2018-01-04,SH600741,0.325388635270755,0.008470588235294117,-0.010035813,-8.500923829920151e-05
2018-01-04,SZ300136,0.3195531543444526,0.008235294117647058,-0.13980955,-0.001151372755275053
2018-01-04,SZ000963,0.3175948034927066,0.008,0.013515949,0.00010812759399414062
2018-01-04,SZ000709,0.3148486895034639,0.007764705882352941,-0.009803891,-7.612433153040269e-05
2018-01-04,SZ300059,0.3120870209227205,0.007529411764705882,0.019156694,0.00014423864028033088
2018-01-04,SH601021,0.307316770068488,0.007294117647058823,-0.078772426,-0.0005745753400466021
2018-01-04,SH600153,0.3031675793132289,0.007058823529411764,0.025217414,0.00017800527460434855
2018-01-04,SH600690,0.2999412541199721,0.006823529411764705,0.10084021,0.0006880861450644099
2018-01-04,SH601633,0.2995044406165516,0.006588235294117647,-0.008921266,-5.8775396908030794e-05
2018-01-04,SH600406,0.2952833034264546,0.006352941176470589,-0.019491136,-0.00012382604094112622
2018-01-04,SZ300072,0.2793202699065364,0.00611764705882353,-0.0054147243,-3.312537249396829e-05
2018-01-04,SZ000895,0.2691685556594475,0.0058823529411764705,-0.008176386,-4.80963903314927e-05
2018-01-04,SH601857,0.2618001455692553,0.005647058823529411,0.024561405,0.00013869969985064336
2018-01-04,SZ000959,0.2562631011598979,0.005411764705882353,-0.04032266,-0.0002182167558109059
2018-01-04,SZ000983,0.2549081636414896,0.005176470588235294,-0.020657241,-0.00010693160225363338
2018-01-04,SH600436,0.2522200348018231,0.004941176470588234,0.074730515,0.0003692566647249109
2018-01-04,SH600196,0.2487699945868697,0.004705882352941176,-0.02361852,-0.0001111459732055664
2018-01-04,SZ002304,0.2478470810593736,0.004470588235294118,0.122231364,0.0005464460990008186
2018-01-04,SZ000627,0.2475109524946129,0.0042352941176470585,-0.0024183393,-1.0242378010469324e-05
2018-01-04,SH600570,0.2435260030523367,0.004,0.1203661,0.00048146438598632816
2018-01-04,SZ002241,0.2344909173404152,0.003764705882352941,-0.031854272,-0.0001199219647575827
2018-01-04,SH600233,0.2237800110615782,0.003529411764705882,-0.033599257,-0.00011858561459709615
2018-01-04,SZ300122,0.2197780719613497,0.0032941176470588237,0.13364828,0.0004402531455544865
2018-01-04,SH603160,0.2194511982986203,0.003058823529411765,-0.013595998,-4.1587759466732254e-05
2018-01-04,SZ000559,0.2192646069062488,0.0028235294117647056,-0.0059583783,-1.6823656418744255e-05
2018-01-04,SZ002174,0.2108243764824655,0.002588235294117647,-0.041543067,-0.00010752323094536275
2018-01-04,SZ002558,0.2105348459437291,0.002352941176470588,0.04934585,0.00011610788457533891
2018-01-04,SH600352,0.1906286425499665,0.0021176470588235292,0.017944574,3.8000275106991036e-05
2018-01-04,SH601012,0.1782873317335656,0.0018823529411764704,-0.056076527,-0.00010555581485523896
2018-01-04,SZ002572,0.1750732166253914,0.0016470588235294118,-0.0020736456,-3.4154162687413835e-06
2018-01-04,SH600011,0.1740677360285902,0.0014117647058823528,-0.014308274,-2.019991594202378e-05
2018-01-04,SH600036,0.1740265721957456,0.001176470588235294,0.04283297,5.0391730140237244e-05
2018-01-04,SZ000568,0.1728604615304914,0.0009411764705882352,0.020218134,1.9028831930721505e-05
2018-01-04,SZ002007,0.1676529535893332,0.0007058823529411764,-0.01621598,-1.1446574155022115e-05
2018-01-04,SZ002831,0.1662701328159316,0.0004705882352941176,0.031829238,1.4978464911965762e-05
2018-01-04,SH600804,0.1635334906672122,0.0002352941176470588,-0.035437405,-8.338212966918945e-06
2018-01-05,SH600606,0.4802089411075851,0.011764705882352941,0.043083906,0.0005068694843965418
2018-01-05,SZ002236,0.4596229078674492,0.011529411764705882,0.008333325,9.607833974501665e-05
2018-01-05,SZ300136,0.4543176789321297,0.011294117647058823,-0.13978493,-0.001578747468836167
2018-01-05,SH600111,0.4108374168768617,0.011058823529411763,0.013670564,0.00015118035148171816
2018-01-05,SZ002466,0.3681987071040039,0.010823529411764706,-0.044953763,-0.0004865583812489229
2018-01-05,SH600522,0.3646810105527736,0.010588235294117647,-0.0028817654,-3.0512809753417966e-05
2018-01-05,SZ300251,0.3628565731139235,0.010352941176470587,-0.07098496,-0.0007349031111773322
2018-01-05,SZ300015,0.3615693742461887,0.010117647058823528,0.082856774,0.0008383155991049373
2018-01-05,SZ000983,0.3583743027564318,0.009882352941176469,0.007692337,7.601838953354778e-05
2018-01-05,SH600688,0.3525801279301557,0.009647058823529411,-0.0014387965,-1.3880154665778665e-05
2018-01-05,SH600196,0.3490224326796853,0.009411764705882352,0.05992067,0.0005639592339010799
2018-01-05,SH600827,0.3427053754037817,0.009176470588235295,-0.02928257,-0.000268710641299977
2018-01-05,SZ002044,0.3425608803248464,0.008941176470588235,0.052200913,0.0004667375788969152
2018-01-05,SZ002624,0.3416111695453337,0.008705882352941176,-0.0018808246,-1.637423739713781e-05
2018-01-05,SZ000963,0.3329610103918436,0.008470588235294117,0.017250896,0.00014612523247213924
2018-01-05,SH600048,0.3276400151555871,0.008235294117647058,0.026814938,0.0002208288978127872
2018-01-05,SH600021,0.3137378321772761,0.008,-0.02159822,-0.00017278575897216797
2018-01-05,SZ002415,0.3131957965548108,0.007764705882352941,0.07642043,0.0005933821341570685
2018-01-05,SZ300003,0.3065467627578792,0.007529411764705882,-0.017536938,-0.00013204282872817093
2018-01-05,SH600153,0.3062414934869378,0.007294117647058823,0.019776464,0.00014425185147453758
2018-01-05,SZ002572,0.3012154857459655,0.007058823529411764,-0.022107959,-0.00015605617971981272
2018-01-05,SH600066,0.2921388916582373,0.006823529411764705,-0.025010169,-0.0001706576207104851
2018-01-05,SZ002241,0.2894544451546429,0.006588235294117647,-0.035838127,-0.00023611001407398898
2018-01-05,SH600804,0.2819107706774717,0.006352941176470589,-0.039686978,-0.00025212903583751007
2018-01-05,SH600585,0.2801442788631007,0.00611764705882353,-0.033384502,-0.0002042346000671387
2018-01-05,SZ300027,0.2770405999445791,0.0058823529411764705,-0.018085063,-0.00010638272061067469
2018-01-05,SH600352,0.2762726926803653,0.005647058823529411,-0.02642101,-0.00014920100043801698
2018-01-05,SH600436,0.2718792819422712,0.005411764705882353,0.093016386,0.0005033827949972714
2018-01-05,SH600498,0.2593541960069528,0.005176470588235294,-0.013060927,-6.760950649485868e-05
2018-01-05,SH600406,0.2484731046553056,0.004941176470588234,-0.034178436,-0.00016888168278862445
2018-01-05,SH600837,0.241928159922926,0.004705882352941176,-0.002262473,-1.0646932265337774e-05
2018-01-05,SZ000723,0.2419244806642115,0.004470588235294118,0.0,0.0
2018-01-05,SH600519,0.2321855872977373,0.0042352941176470585,0.06779909,0.00028714909273035383
2018-01-05,SH601668,0.232052640646512,0.004,0.0,0.0
2018-01-05,SZ002385,0.2216732915691592,0.003764705882352941,-0.009146333,-3.443325267118566e-05
2018-01-05,SZ000895,0.2172164082711143,0.003529411764705882,0.0064308643,2.2697168238022746e-05
2018-01-05,SZ002304,0.2156733868877278,0.0032941176470588237,0.11383963,0.000375001121969784
2018-01-05,SZ300072,0.2116806931059433,0.003058823529411765,-0.039426565,-0.00012059890522676357
2018-01-05,SH601633,0.209917538774493,0.0028235294117647056,-0.0136986375,-3.867850584142348e-05
2018-01-05,SH600895,0.2092764951262166,0.002588235294117647,0.008695602,2.2506265079273894e-05
2018-01-05,SH600549,0.2090838599436836,0.002352941176470588,-0.015596032,-3.669654621797449e-05
2018-01-05,SZ000559,0.2086239070632083,0.0021176470588235292,0.010050297,2.128298142377068e-05
2018-01-05,SH603160,0.2079982254634213,0.0018823529411764704,-0.0043284893,-8.147744571461397e-06
2018-01-05,SZ002174,0.2076743825639279,0.0016470588235294118,0.032722473,5.3895838120404416e-05
2018-01-05,SH600028,0.2068038615292717,0.0014117647058823528,0.012747884,1.7997012418859144e-05
2018-01-05,SZ000839,0.1993435826491831,0.001176470588235294,-0.020674586,-2.4323042701272403e-05
2018-01-05,SH601877,0.1957371516800454,0.0009411764705882352,-0.058361292,-5.4928274715647976e-05
2018-01-05,SH600703,0.1853309418022993,0.0007058823529411764,-0.045959473,-3.244198069852941e-05
2018-01-05,SZ002230,0.1801275715653976,0.0004705882352941176,0.046326756,2.1800826577579272e-05
2018-01-05,SH600583,0.178430556729801,0.0002352941176470588,0.01826489,4.297621109906365e-06
2018-01-08,SH600029,0.8210193643050748,0.011764705882352941,-0.024137914,-0.00028397546095006604
2018-01-08,SZ000839,0.4475466535224333,0.011529411764705882,-0.04720086,-0.0005441981343662037
2018-01-08,SH600036,0.4392509077025402,0.011294117647058823,0.083814144,0.0009466068043428308
2018-01-08,SH601088,0.4254749221746081,0.011058823529411763,-0.062201023,-0.0006878701378317439
2018-01-08,SZ300136,0.4072537573541094,0.010823529411764706,-0.092490256,-0.0010010710043065689
2018-01-08,SH600362,0.3106446300578534,0.010588235294117647,-0.023535073,-0.0002491948885076186
2018-01-08,SZ002602,0.3088616423333771,0.010352941176470587,-0.01860696,-0.00019263677036061004
2018-01-08,SH600111,0.3059237052316915,0.010117647058823528,-0.071570516,-0.0007241252169889562
2018-01-08,SH603160,0.2779708824053155,0.009882352941176469,-0.06517577,-0.0006440899792839498
2018-01-08,SH601898,0.2711068153623466,0.009647058823529411,-0.03594756,-0.0003467882380766027
2018-01-08,SH600436,0.2708715174636703,0.009411764705882352,0.055877328,0.0005259042627671185
2018-01-08,SZ002027,0.2670609583252571,0.009176470588235295,0.012586236,0.00011549722447114833
2018-01-08,SZ300072,0.262317667592499,0.008941176470588235,-0.044543922,-0.00039827506682452033
2018-01-08,SH600741,0.2620663567166922,0.008705882352941176,-0.04233724,-0.00036858302004197065
2018-01-08,SH601336,0.2615621981918508,0.008470588235294117,0.06498182,0.0005504342247458065
2018-01-08,SZ000069,0.2600372981310095,0.008235294117647058,0.01896751,0.00015620301751529466
2018-01-08,SH600406,0.2589192113650775,0.008,-0.069004,-0.0005520319938659668
2018-01-08,SH601111,0.258674563732346,0.007764705882352941,-0.036000133,-0.0002795304410597857
2018-01-08,SH600153,0.2573947416441822,0.007529411764705882,-0.020356178,-0.00015327004825367645
2018-01-08,SH600068,0.2568075765838852,0.007294117647058823,-0.06115526,-0.00044607365832609287
2018-01-08,SH601633,0.2463921562501494,0.007058823529411764,-0.053125143,-0.0003750010097728056
2018-01-08,SZ002385,0.244723934502355,0.006823529411764705,-0.00606066,-4.135509098277372e-05
2018-01-08,SH600376,0.2446268057575684,0.006588235294117647,-0.01930505,-0.00012718621422262754
2018-01-08,SZ002236,0.2405352689037778,0.006352941176470589,-0.0059423447,-3.775136611040901e-05
2018-01-08,SZ002508,0.2405127168381218,0.00611764705882353,0.07066643,0.000432312292211196
2018-01-08,SH601012,0.2389118932876684,0.0058823529411764705,-0.06995171,-0.0004114806652069092
2018-01-08,SZ000792,0.2374262105476358,0.005647058823529411,0.029840827,0.00016851290534524355
2018-01-08,SZ300015,0.2360173136675617,0.005411764705882353,-0.005351603,-2.8961616403916302e-05
2018-01-08,SZ300033,0.2350115218662555,0.005176470588235294,-0.041306376,-0.00021382124283734488
2018-01-08,SZ300122,0.228455408965106,0.004941176470588234,0.10758448,0.0005315938837387982
2018-01-08,SH600999,0.2233881440694211,0.004705882352941176,-0.04420483,-0.00020802273469812727
2018-01-08,SZ002450,0.2219974551336197,0.004470588235294118,-0.039893568,-0.00017834771380704993
2018-01-08,SZ000568,0.2211845793390023,0.0042352941176470585,0.06325781,0.00026791544521556176
2018-01-08,SH601688,0.2122105156728577,0.004,-0.01969701,-7.878804206848145e-05
2018-01-08,SH600663,0.2096525729846613,0.003764705882352941,-0.029126048,-0.0001096510045668658
2018-01-08,SZ000723,0.2094146373867683,0.003529411764705882,-0.02335763,-8.243869332706227e-05
2018-01-08,SZ000983,0.2090813814794192,0.0032941176470588237,-0.076568305,-0.00025222500632790957
2018-01-08,SZ000963,0.2083888761217824,0.003058823529411765,-0.023429215,-7.166583397809197e-05
2018-01-08,SZ000630,0.2065583431806477,0.0028235294117647056,-0.047138035,-0.00013309562907499426
2018-01-08,SZ300251,0.2054836015598418,0.002588235294117647,-0.090090096,-0.00023317436610951141
2018-01-08,SZ002153,0.2035144450895381,0.002352941176470588,0.004663825,1.0973705964929916e-05
2018-01-08,SH601618,0.2015756747773275,0.0021176470588235292,-0.069915235,-0.0001480557918548584
2018-01-08,SH600028,0.1922940708126018,0.0018823529411764704,0.034042597,6.408018224379595e-05
2018-01-08,SH600887,0.183094991952137,0.0016470588235294118,0.024731755,4.073465571683996e-05
2018-01-08,SH600019,0.182408881109709,0.0014117647058823528,-0.050592005,-7.142400741577147e-05
2018-01-08,SH600415,0.1781707896858378,0.001176470588235294,-0.043046296,-5.0642700756297384e-05
2018-01-08,SH600649,0.1754071657143268,0.0009411764705882352,-0.0439443,-4.1359340443330646e-05
2018-01-08,SZ002475,0.1749203931229241,0.0007058823529411764,-0.044680774,-3.15393700319178e-05
2018-01-08,SH600583,0.1748345127220603,0.0004705882352941176,0.05214727,2.453989141127642e-05
2018-01-08,SZ000008,0.1732848671997912,0.0002352941176470588,-0.002361238,-5.55585412418141e-07
2018-01-09,SZ002008,0.788991503926762,0.011764705882352941,0.0467726,0.0005502658731797162
2018-01-09,SZ000725,0.5416856426738815,0.011529411764705882,0.06322801,0.0007289817753960104
2018-01-09,SZ002714,0.5386485544755252,0.011294117647058823,0.035060763,0.0003959803861730239
2018-01-09,SZ000100,0.4946600437427744,0.011058823529411763,0.0049626827,5.4881432477165664e-05
2018-01-09,SZ002475,0.4289707096062095,0.010823529411764706,-0.10581052,-0.0011452433081234202
2018-01-09,SZ000961,0.4202302797969091,0.010588235294117647,0.092541575,0.0009798519751604865
2018-01-09,SZ300122,0.4159733156845749,0.010352941176470587,0.038083434,0.0003942755530862247
2018-01-09,SH603799,0.3856413256745045,0.010117647058823528,-0.049161255,-0.0004973962306976318
2018-01-09,SH600029,0.3846925664211862,0.009882352941176469,-0.077768445,-0.0007685352213242473
2018-01-09,SH600588,0.3614577712402953,0.009647058823529411,0.07211506,0.0006956982612609863
2018-01-09,SH600100,0.3551267140665946,0.009411764705882352,0.003960252,3.727295819450827e-05
2018-01-09,SZ300015,0.3475154023630614,0.009176470588235295,0.061382055,0.0005632706249461454
2018-01-09,SZ002153,0.3443204531636293,0.008941176470588235,-0.026651025,-0.00023829151602352367
2018-01-09,SZ002456,0.3395672156422626,0.008705882352941176,-0.10231191,-0.0008907154447892133
2018-01-09,SZ002508,0.3330578292336761,0.008470588235294117,0.05633521,0.0004771923738367417
2018-01-09,SH600030,0.3282190911203918,0.008235294117647058,0.041666627,0.00034313692766077373
2018-01-09,SZ000839,0.3190321223055484,0.008,-0.035087705,-0.0002807016372680664
2018-01-09,SH600703,0.3163557568657228,0.007764705882352941,-0.13307405,-0.0010332808214075424
2018-01-09,SH600383,0.3021986987799815,0.007529411764705882,0.09981048,0.0007515142104204962
2018-01-09,SZ300072,0.2909856471192957,0.007294117647058823,-0.01987344,-0.0001449592113494873
2018-01-09,SH600028,0.2897165412394833,0.007058823529411764,0.015714288,0.00011092438417322494
2018-01-09,SH600690,0.2822434620381061,0.006823529411764705,0.081602454,0.0005568167462068445
2018-01-09,SH600547,0.2709060720202845,0.006588235294117647,0.042648077,0.00028097556619083183
2018-01-09,SZ002310,0.2684799515370198,0.006352941176470589,-0.0677371,-0.0004303298277013443
2018-01-09,SH600036,0.2593085526118837,0.00611764705882353,0.07121253,0.0004356531255385455
2018-01-09,SZ002241,0.2506626631481741,0.0058823529411764705,-0.068477035,-0.00040280608569874483
2018-01-09,SH601618,0.2506553690286641,0.005647058823529411,-0.026086926,-0.00014731440824620863
2018-01-09,SZ000792,0.2491884777995959,0.005411764705882353,0.09318018,0.0005042692072251264
2018-01-09,SZ000963,0.245889187015047,0.005176470588235294,-0.025701702,-0.0001330441026126637
2018-01-09,SH601633,0.236123533223393,0.004941176470588234,-0.052343786,-0.00025863988259259386
2018-01-09,SH600893,0.2321879573633084,0.004705882352941176,-0.08345765,-0.0003927418764899758
2018-01-09,SH603833,0.2293806022573256,0.004470588235294118,0.08925545,0.00039902437434476964
2018-01-09,SH600048,0.2226603198198986,0.0042352941176470585,0.12611485,0.0005341334623448988
2018-01-09,SH600376,0.2201274158206924,0.004,0.016113758,6.445503234863281e-05
2018-01-09,SH600482,0.2181560034576316,0.003764705882352941,-0.029459238,-0.00011090536678538602
2018-01-09,SH601628,0.207667624230404,0.003529411764705882,0.03636372,0.0001283425443312701
2018-01-09,SH601877,0.2067661706319034,0.0032941176470588237,-0.06664133,-0.0002195243835449219
2018-01-09,SZ300315,0.2058611926572562,0.003058823529411765,-0.0134679675,-4.119613591362449e-05
2018-01-09,SH600415,0.2012328380194373,0.0028235294117647056,-0.0016779304,-4.7376857084386485e-06
2018-01-09,SH601117,0.1998341496765816,0.002588235294117647,0.03802824,9.842603346880743e-05
2018-01-09,SH600038,0.1971941184391207,0.002352941176470588,-0.12252873,-0.00028830289840698237
